cohorte,seguimiento,codigo_programa,codigo_ies,area,modalidad,virtual,acreditado,ies_acreditada,graduados,cotizantes,tasa
2020,2021,1172,1709,Administracion De Empresas Y Derecho,Presencial,0,,,78,65,0.833333
2020,2021,1173,1709,Administracion De Empresas Y Derecho,Presencial,0,,,103,75,0.728155
2020,2021,1175,1709,Tecnologias De La Informacion Y La Comunicacion (Tic),Presencial,0,,,50,44,0.88
2020,2021,2922,1709,Arte Y Humanidades,Presencial,0,,,23,6,0.26087
2020,2021,2992,1709,"Ingenieria, Industria Y Construccion",Presencial,0,,,67,53,0.791045
2020,2021,2993,1709,"Ingenieria, Industria Y Construccion",Presencial,0,,,67,53,0.791045
2020,2021,4318,1709,"Ingenieria, Industria Y Construccion",Presencial,0,,,206,112,0.543689
2020,2021,9877,1709,"Ingenieria, Industria Y Construccion",Presencial,0,,,147,115,0.782313
2020,2021,15702,1709,Administracion De Empresas Y Derecho,Presencial,0,,,175,153,0.874286
2020,2021,15706,1709,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,61,52,0.852459
2020,2021,52477,1709,Arte Y Humanidades,Presencial,0,,,27,10,0.37037
2020,2021,90559,1709,Arte Y Humanidades,Presencial,0,,,29,14,0.482759
2020,2021,91348,1709,Arte Y Humanidades,Presencial,0,,,11,3,0.272727
2020,2021,91432,1709,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,,,5,5,1.0
2020,2021,101976,1709,Administracion De Empresas Y Derecho,Presencial,0,,,10,5,0.5
2020,2021,102509,1709,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,,,5,1,0.2
2020,2021,1178,1710,Arte Y Humanidades,Presencial,0,,,77,55,0.714286
2020,2021,1179,1710,Arte Y Humanidades,Presencial,0,,,80,39,0.4875
2020,2021,1180,1710,Arte Y Humanidades,Presencial,0,,,59,34,0.576271
2020,2021,1185,1710,Educacion,Presencial,0,,,1,1,1.0
2020,2021,1191,1710,Salud Y Bienestar,Presencial,0,,,8,5,0.625
2020,2021,1192,1710,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,175,103,0.588571
2020,2021,1193,1710,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,67,28,0.41791
2020,2021,1195,1710,Administracion De Empresas Y Derecho,Presencial,0,,,155,99,0.63871
2020,2021,1196,1710,Administracion De Empresas Y Derecho,Presencial,0,,,64,46,0.71875
2020,2021,1197,1710,Arte Y Humanidades,Presencial,0,,,8,7,0.875
2020,2021,1198,1710,Arte Y Humanidades,Presencial,0,,,1,0,0.0
2020,2021,1199,1710,Arte Y Humanidades,Presencial,0,,,26,6,0.230769
2020,2021,1200,1710,"Ingenieria, Industria Y Construccion",Presencial,0,,,24,22,0.916667
2020,2021,1201,1710,"Ingenieria, Industria Y Construccion",Presencial,0,,,24,20,0.833333
2020,2021,1202,1710,"Ingenieria, Industria Y Construccion",Presencial,0,,,43,32,0.744186
2020,2021,1203,1710,"Ingenieria, Industria Y Construccion",Presencial,0,,,71,41,0.577465
2020,2021,1204,1710,"Ingenieria, Industria Y Construccion",Presencial,0,,,8,7,0.875
2020,2021,1205,1710,"Ingenieria, Industria Y Construccion",Presencial,0,,,162,72,0.444444
2020,2021,2718,1710,Educacion,Presencial,0,,,16,7,0.4375
2020,2021,2746,1710,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,23,17,0.73913
2020,2021,2825,1710,"Ingenieria, Industria Y Construccion",Presencial,0,,,19,12,0.631579
2020,2021,3489,1710,Salud Y Bienestar,Presencial,0,,,47,37,0.787234
2020,2021,7445,1710,Tecnologias De La Informacion Y La Comunicacion (Tic),Presencial,0,,,1,1,1.0
2020,2021,10164,1710,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,136,67,0.492647
2020,2021,10275,1710,Educacion,Presencial,0,,,2,1,0.5
2020,2021,10276,1710,Educacion,Presencial,0,,,14,11,0.785714
2020,2021,10277,1710,Educacion,Presencial,0,,,1,1,1.0
2020,2021,10288,1710,Educacion,Presencial,0,,,1,0,0.0
2020,2021,10362,1710,Educacion,Presencial,0,,,1,0,0.0
2020,2021,12282,1710,Arte Y Humanidades,Presencial,0,,,47,30,0.638298
2020,2021,17506,1710,"Ingenieria, Industria Y Construccion",Presencial,0,,,78,57,0.730769
2020,2021,17593,1710,"Ingenieria, Industria Y Construccion",Presencial,0,,,44,27,0.613636
2020,2021,17723,1710,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,21,9,0.428571
2020,2021,19106,1710,"Ingenieria, Industria Y Construccion",Presencial,0,,,13,10,0.769231
2020,2021,20500,1710,Administracion De Empresas Y Derecho,Presencial,0,,,43,29,0.674419
2020,2021,53113,1710,"Ingenieria, Industria Y Construccion",Presencial,0,,,18,13,0.722222
2020,2021,54141,1710,"Ingenieria, Industria Y Construccion",Presencial,0,,,26,15,0.576923
2020,2021,54552,1710,Administracion De Empresas Y Derecho,Presencial,0,,,15,11,0.733333
2020,2021,55179,1710,Salud Y Bienestar,Presencial,0,,,34,22,0.647059
2020,2021,90926,1710,Educacion,Presencial,0,,,56,42,0.75
2020,2021,91297,1710,Arte Y Humanidades,Presencial,0,,,35,11,0.314286
2020,2021,91366,1710,Administracion De Empresas Y Derecho,Presencial,0,,,14,5,0.357143
2020,2021,91367,1710,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,6,2,0.333333
2020,2021,101533,1710,"Ingenieria, Industria Y Construccion",Presencial,0,,,34,31,0.911765
2020,2021,101941,1710,Administracion De Empresas Y Derecho,Presencial,0,,,59,48,0.813559
2020,2021,102249,1710,"Ingenieria, Industria Y Construccion",Presencial,0,,,19,5,0.263158
2020,2021,102709,1710,Tecnologias De La Informacion Y La Comunicacion (Tic),Presencial,0,,,38,26,0.684211
2020,2021,102895,1710,"Ingenieria, Industria Y Construccion",Presencial,0,,,2,2,1.0
2020,2021,103654,1710,Arte Y Humanidades,Presencial,0,,,28,8,0.285714
2020,2021,104904,1710,Administracion De Empresas Y Derecho,Presencial,0,,,31,19,0.612903
2020,2021,1236,1711,Salud Y Bienestar,Presencial,0,,,42,34,0.809524
2020,2021,1237,1711,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,220,138,0.627273
2020,2021,1238,1711,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,139,92,0.661871
2020,2021,1239,1711,Administracion De Empresas Y Derecho,Presencial,0,,,117,74,0.632479
2020,2021,1240,1711,Administracion De Empresas Y Derecho,Presencial,0,,,103,78,0.757282
2020,2021,1241,1711,"Ingenieria, Industria Y Construccion",Presencial,0,,,13,7,0.538462
2020,2021,2518,1711,Salud Y Bienestar,Presencial,0,,,174,145,0.833333
2020,2021,2964,1711,Administracion De Empresas Y Derecho,Presencial,0,,,16,10,0.625
2020,2021,4112,1711,"Ingenieria, Industria Y Construccion",Presencial,0,,,132,103,0.780303
2020,2021,10480,1711,Educacion,Presencial,0,,,32,23,0.71875
2020,2021,11123,1711,Administracion De Empresas Y Derecho,Presencial,0,,,134,90,0.671642
2020,2021,17489,1711,Tecnologias De La Informacion Y La Comunicacion (Tic),Presencial,0,,,35,30,0.857143
2020,2021,51990,1711,Administracion De Empresas Y Derecho,Presencial,0,,,3,2,0.666667
2020,2021,52318,1711,Salud Y Bienestar,Presencial,0,,,58,39,0.672414
2020,2021,52349,1711,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,99,59,0.59596
2020,2021,52702,1711,"Ingenieria, Industria Y Construccion",Presencial,0,,,104,71,0.682692
2020,2021,53516,1711,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,55,31,0.563636
2020,2021,53517,1711,Arte Y Humanidades,Presencial,0,,,53,27,0.509434
2020,2021,90806,1711,Arte Y Humanidades,Presencial,0,,,7,5,0.714286
2020,2021,101640,1711,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,27,16,0.592593
2020,2021,101896,1711,Administracion De Empresas Y Derecho,Presencial,0,,,87,57,0.655172
2020,2021,103613,1711,"Ingenieria, Industria Y Construccion",Presencial,0,,,36,26,0.722222
2020,2021,104355,1711,Administracion De Empresas Y Derecho,Presencial,0,,,11,9,0.818182
2020,2021,1244,1712,Administracion De Empresas Y Derecho,Presencial,0,,,195,138,0.707692
2020,2021,1245,1712,Administracion De Empresas Y Derecho,Presencial,0,,,419,298,0.711217
2020,2021,1246,1712,Administracion De Empresas Y Derecho,Presencial,0,,,40,30,0.75
2020,2021,1247,1712,"Ingenieria, Industria Y Construccion",Presencial,0,,,142,112,0.788732
2020,2021,1248,1712,"Ingenieria, Industria Y Construccion",Presencial,0,,,67,60,0.895522
2020,2021,1249,1712,"Ingenieria, Industria Y Construccion",Presencial,0,,,48,31,0.645833
2020,2021,1250,1712,"Ingenieria, Industria Y Construccion",Presencial,0,,,78,49,0.628205
2020,2021,1251,1712,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,,,53,19,0.358491
2020,2021,2923,1712,"Ingenieria, Industria Y Construccion",Presencial,0,,,25,16,0.64
2020,2021,3182,1712,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,61,39,0.639344
2020,2021,4959,1712,Arte Y Humanidades,Presencial,0,,,29,11,0.37931
2020,2021,7227,1712,Administracion De Empresas Y Derecho,Presencial,0,,,124,85,0.685484
2020,2021,7446,1712,"Ingenieria, Industria Y Construccion",Presencial,0,,,99,52,0.525253
2020,2021,11498,1712,"Ingenieria, Industria Y Construccion",Presencial,0,,,8,6,0.75
2020,2021,17581,1712,"Ingenieria, Industria Y Construccion",Presencial,0,,,16,7,0.4375
2020,2021,17691,1712,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,105,61,0.580952
2020,2021,19032,1712,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,33,13,0.393939
2020,2021,90978,1712,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,45,18,0.4
2020,2021,90979,1712,Administracion De Empresas Y Derecho,Presencial,0,,,113,83,0.734513
2020,2021,101947,1712,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,,,30,13,0.433333
2020,2021,102816,1712,Administracion De Empresas Y Derecho,Presencial,0,,,53,48,0.90566
2020,2021,1267,1713,Educacion,Presencial,0,,,31,15,0.483871
2020,2021,1268,1713,Salud Y Bienestar,Presencial,0,,,19,7,0.368421
2020,2021,1269,1713,Salud Y Bienestar,Presencial,0,,,172,110,0.639535
2020,2021,1270,1713,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,198,86,0.434343
2020,2021,1271,1713,Administracion De Empresas Y Derecho,Presencial,0,,,116,48,0.413793
2020,2021,1272,1713,Administracion De Empresas Y Derecho,Presencial,0,,,242,165,0.681818
2020,2021,1273,1713,"Ingenieria, Industria Y Construccion",Presencial,0,,,188,114,0.606383
2020,2021,1275,1713,"Ingenieria, Industria Y Construccion",Presencial,0,,,57,49,0.859649
2020,2021,1276,1713,"Ingenieria, Industria Y Construccion",Presencial,0,,,192,137,0.713542
2020,2021,1277,1713,"Ingenieria, Industria Y Construccion",Presencial,0,,,116,76,0.655172
2020,2021,2519,1713,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,161,80,0.496894
2020,2021,3269,1713,"Ingenieria, Industria Y Construccion",Presencial,0,,,45,32,0.711111
2020,2021,9882,1713,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,45,24,0.533333
2020,2021,12075,1713,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,107,77,0.719626
2020,2021,20477,1713,Arte Y Humanidades,Presencial,0,,,24,9,0.375
2020,2021,20523,1713,Administracion De Empresas Y Derecho,Presencial,0,,,155,104,0.670968
2020,2021,51825,1713,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,,,13,6,0.461538
2020,2021,52362,1713,Arte Y Humanidades,Presencial,0,,,68,31,0.455882
2020,2021,53075,1713,Administracion De Empresas Y Derecho,Presencial,0,,,39,10,0.25641
2020,2021,54795,1713,Arte Y Humanidades,Presencial,0,,,23,13,0.565217
2020,2021,90329,1713,"Ingenieria, Industria Y Construccion",Presencial,0,,,83,40,0.481928
2020,2021,102003,1713,Administracion De Empresas Y Derecho,Presencial,0,,,134,110,0.820896
2020,2021,103785,1713,Arte Y Humanidades,Presencial,0,,,11,3,0.272727
2020,2021,103821,1713,Tecnologias De La Informacion Y La Comunicacion (Tic),Presencial,0,,,60,44,0.733333
2020,2021,104542,1713,Salud Y Bienestar,Presencial,0,,,12,8,0.666667
2020,2021,104980,1713,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,,,12,2,0.166667
2020,2021,105065,1713,Educacion,Presencial,0,,,2,1,0.5
2020,2021,105071,1713,Educacion,Presencial,0,,,1,1,1.0
2020,2021,1293,1714,Salud Y Bienestar,Presencial,0,,,87,48,0.551724
2020,2021,1294,1714,Salud Y Bienestar,Presencial,0,,,25,9,0.36
2020,2021,1295,1714,Salud Y Bienestar,Presencial,0,,,133,82,0.616541
2020,2021,1296,1714,Salud Y Bienestar,Presencial,0,,,18,11,0.611111
2020,2021,1297,1714,Administracion De Empresas Y Derecho,Presencial,0,,,335,205,0.61194
2020,2021,1298,1714,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,64,49,0.765625
2020,2021,1299,1714,Administracion De Empresas Y Derecho,Presencial,0,,,95,70,0.736842
2020,2021,1300,1714,Arte Y Humanidades,Presencial,0,,,7,5,0.714286
2020,2021,4239,1714,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,20,7,0.35
2020,2021,4368,1714,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,52,18,0.346154
2020,2021,4753,1714,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,151,64,0.423841
2020,2021,10547,1714,Administracion De Empresas Y Derecho,Presencial,0,,,80,67,0.8375
2020,2021,10574,1714,Administracion De Empresas Y Derecho,Presencial,0,,,209,162,0.77512
2020,2021,15613,1714,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,39,20,0.512821
2020,2021,16010,1714,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,93,50,0.537634
2020,2021,51641,1714,"Ingenieria, Industria Y Construccion",Presencial,0,,,34,13,0.382353
2020,2021,51786,1714,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,24,4,0.166667
2020,2021,51887,1714,Arte Y Humanidades,Presencial,0,,,11,7,0.636364
2020,2021,52072,1714,Administracion De Empresas Y Derecho,Presencial,0,,,61,50,0.819672
2020,2021,54017,1714,Arte Y Humanidades,Presencial,0,,,2,0,0.0
2020,2021,102921,1714,"Ciencias Naturales, Matematicas Y Estadistica",Presencial,0,,,12,1,0.083333
2020,2021,1335,1715,"Ingenieria, Industria Y Construccion",Presencial,0,,,172,89,0.517442
2020,2021,1336,1715,"Ingenieria, Industria Y Construccion",Presencial,0,,,84,59,0.702381
2020,2021,1337,1715,"Ingenieria, Industria Y Construccion",Presencial,0,,,65,42,0.646154
2020,2021,1338,1715,"Ingenieria, Industria Y Construccion",Presencial,0,,,202,125,0.618812
2020,2021,1339,1715,"Ingenieria, Industria Y Construccion",Presencial,0,,,40,21,0.525
2020,2021,12797,1715,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,15,8,0.533333
2020,2021,1340,1716,Educacion,Presencial,0,,,22,15,0.681818
2020,2021,1347,1716,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,16,13,0.8125
2020,2021,1348,1716,Administracion De Empresas Y Derecho,Presencial,0,,,85,63,0.741176
2020,2021,1349,1716,Tecnologias De La Informacion Y La Comunicacion (Tic),Presencial,0,,,15,14,0.933333
2020,2021,1350,1716,"Ingenieria, Industria Y Construccion",Presencial,0,,,71,37,0.521127
2020,2021,2831,1716,Administracion De Empresas Y Derecho,Presencial,0,,,95,59,0.621053
2020,2021,3827,1716,"Ingenieria, Industria Y Construccion",Presencial,0,,,19,8,0.421053
2020,2021,3828,1716,"Ingenieria, Industria Y Construccion",Presencial,0,,,14,6,0.428571
2020,2021,4466,1716,"Ingenieria, Industria Y Construccion",Presencial,0,,,64,51,0.796875
2020,2021,4481,1716,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,148,66,0.445946
2020,2021,52192,1716,Arte Y Humanidades,Presencial,0,,,30,9,0.3
2020,2021,53414,1716,"Ingenieria, Industria Y Construccion",Presencial,0,,,29,16,0.551724
2020,2021,53953,1716,Administracion De Empresas Y Derecho,Presencial,0,,,74,32,0.432432
2020,2021,91354,1716,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,18,5,0.277778
2020,2021,91475,1716,Educacion,Presencial,0,,,11,10,0.909091
2020,2021,106161,1716,Educacion,Presencial,0,,,2,0,0.0
2020,2021,1361,1717,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,95,43,0.452632
2020,2021,1363,1717,"Ingenieria, Industria Y Construccion",Presencial,0,,,17,15,0.882353
2020,2021,4045,1717,Administracion De Empresas Y Derecho,Presencial,0,,,71,57,0.802817
2020,2021,4814,1717,"Ingenieria, Industria Y Construccion",Presencial,0,,,93,41,0.44086
2020,2021,4902,1717,"Ingenieria, Industria Y Construccion",Presencial,0,,,5,5,1.0
2020,2021,7490,1717,"Ingenieria, Industria Y Construccion",Presencial,0,,,22,12,0.545455
2020,2021,7922,1717,Administracion De Empresas Y Derecho,Presencial,0,,,30,6,0.2
2020,2021,9571,1717,Educacion,Presencial,0,,,16,13,0.8125
2020,2021,15034,1717,Administracion De Empresas Y Derecho,Presencial,0,,,38,29,0.763158
2020,2021,15569,1717,Arte Y Humanidades,Presencial,0,,,10,8,0.8
2020,2021,18890,1717,"Ingenieria, Industria Y Construccion",Presencial,0,,,18,9,0.5
2020,2021,19642,1717,Administracion De Empresas Y Derecho,Presencial,0,,,15,14,0.933333
2020,2021,20053,1717,Educacion,Presencial,0,,,39,19,0.487179
2020,2021,51606,1717,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,63,30,0.47619
2020,2021,51607,1717,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,39,6,0.153846
2020,2021,51817,1717,"Ingenieria, Industria Y Construccion",Presencial,0,,,30,11,0.366667
2020,2021,54097,1717,Administracion De Empresas Y Derecho,Presencial,0,,,17,7,0.411765
2020,2021,90884,1717,Administracion De Empresas Y Derecho,Presencial,0,,,8,3,0.375
2020,2021,91048,1717,Educacion,Presencial,0,,,34,29,0.852941
2020,2021,101530,1717,Educacion,Presencial,0,,,34,30,0.882353
2020,2021,101942,1717,Tecnologias De La Informacion Y La Comunicacion (Tic),Presencial,0,,,10,6,0.6
2020,2021,102649,1717,Educacion,Presencial,0,,,44,8,0.181818
2020,2021,103207,1717,Educacion,Presencial,0,,,11,7,0.636364
2020,2021,104155,1717,"Ingenieria, Industria Y Construccion",Presencial,0,,,3,1,0.333333
2020,2021,106329,1717,Educacion,Presencial,0,,,29,18,0.62069
2020,2021,106781,1717,Educacion,Presencial,0,,,2,0,0.0
2020,2021,107442,1717,Educacion,Presencial,0,,,5,4,0.8
2020,2021,1371,1718,Educacion,Presencial,0,,,7,2,0.285714
2020,2021,1372,1718,Educacion,Presencial,0,,,20,3,0.15
2020,2021,2520,1718,"Ingenieria, Industria Y Construccion",Presencial,0,,,15,13,0.866667
2020,2021,2901,1718,"Ingenieria, Industria Y Construccion",Presencial,0,,,8,6,0.75
2020,2021,3190,1718,Administracion De Empresas Y Derecho,Presencial,0,,,9,7,0.777778
2020,2021,3229,1718,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,6,5,0.833333
2020,2021,4498,1718,"Ingenieria, Industria Y Construccion",Presencial,0,,,44,25,0.568182
2020,2021,5132,1718,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,47,16,0.340426
2020,2021,6647,1718,"Ingenieria, Industria Y Construccion",Presencial,0,,,26,16,0.615385
2020,2021,8453,1718,"Ingenieria, Industria Y Construccion",Presencial,0,,,41,21,0.512195
2020,2021,11519,1718,Educacion,Presencial,0,,,8,6,0.75
2020,2021,17580,1718,"Ingenieria, Industria Y Construccion",Presencial,0,,,1,1,1.0
2020,2021,51821,1718,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,18,10,0.555556
2020,2021,53056,1718,Administracion De Empresas Y Derecho,Presencial,0,,,31,19,0.612903
2020,2021,53058,1718,Arte Y Humanidades,Presencial,0,,,15,4,0.266667
2020,2021,53397,1718,Administracion De Empresas Y Derecho,Presencial,0,,,27,14,0.518519
2020,2021,53897,1718,"Ingenieria, Industria Y Construccion",Presencial,0,,,6,6,1.0
2020,2021,54020,1718,Tecnologias De La Informacion Y La Comunicacion (Tic),Presencial,0,,,1,0,0.0
2020,2021,90908,1718,Educacion,Virtual,1,,,21,18,0.857143
2020,2021,103145,1718,"Ingenieria, Industria Y Construccion",Presencial,0,,,1,1,1.0
2020,2021,103282,1718,Tecnologias De La Informacion Y La Comunicacion (Tic),Presencial,0,,,17,14,0.823529
2020,2021,103343,1718,Tecnologias De La Informacion Y La Comunicacion (Tic),Presencial,0,,,7,5,0.714286
2020,2021,1380,1719,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,230,113,0.491304
2020,2021,1381,1719,Administracion De Empresas Y Derecho,Presencial,0,,,343,167,0.48688
2020,2021,1383,1719,"Ingenieria, Industria Y Construccion",Presencial,0,,,259,186,0.718147
2020,2021,1384,1719,Tecnologias De La Informacion Y La Comunicacion (Tic),Presencial,0,,,50,47,0.94
2020,2021,1385,1719,"Ingenieria, Industria Y Construccion",Presencial,0,,,166,123,0.740964
2020,2021,1386,1719,"Ingenieria, Industria Y Construccion",Presencial,0,,,207,127,0.613527
2020,2021,4072,1719,"Ingenieria, Industria Y Construccion",Presencial,0,,,22,17,0.772727
2020,2021,12796,1719,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,65,51,0.784615
2020,2021,105300,1719,Tecnologias De La Informacion Y La Comunicacion (Tic),Presencial,0,,,1,1,1.0
2020,2021,1394,1720,Salud Y Bienestar,Presencial,0,,,104,62,0.596154
2020,2021,1395,1720,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,61,13,0.213115
2020,2021,1396,1720,Administracion De Empresas Y Derecho,Presencial,0,,,58,27,0.465517
2020,2021,2445,1720,Tecnologias De La Informacion Y La Comunicacion (Tic),Presencial,0,,,29,15,0.517241
2020,2021,2826,1720,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,67,13,0.19403
2020,2021,7234,1720,"Ingenieria, Industria Y Construccion",Presencial,0,,,59,17,0.288136
2020,2021,8470,1720,Salud Y Bienestar,Presencial,0,,,48,14,0.291667
2020,2021,53076,1720,Administracion De Empresas Y Derecho,Presencial,0,,,50,14,0.28
2020,2021,53740,1720,Administracion De Empresas Y Derecho,Presencial,0,,,138,37,0.268116
2020,2021,54309,1720,Salud Y Bienestar,Presencial,0,,,64,35,0.546875
2020,2021,54310,1720,Salud Y Bienestar,Presencial,0,,,24,20,0.833333
2020,2021,54999,1720,"Ingenieria, Industria Y Construccion",Presencial,0,,,21,6,0.285714
2020,2021,101366,1720,Administracion De Empresas Y Derecho,Presencial,0,,,56,24,0.428571
2020,2021,101528,1720,Administracion De Empresas Y Derecho,Presencial,0,,,38,11,0.289474
2020,2021,101529,1720,Administracion De Empresas Y Derecho,Presencial,0,,,57,14,0.245614
2020,2021,101682,1720,Salud Y Bienestar,Presencial,0,,,87,17,0.195402
2020,2021,101855,1720,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,34,8,0.235294
2020,2021,103302,1720,"Ingenieria, Industria Y Construccion",Presencial,0,,,47,14,0.297872
2020,2021,1399,1722,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,84,34,0.404762
2020,2021,1402,1722,Administracion De Empresas Y Derecho,Presencial,0,,,56,41,0.732143
2020,2021,1403,1722,Administracion De Empresas Y Derecho,Presencial,0,,,83,67,0.807229
2020,2021,2731,1722,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,62,22,0.354839
2020,2021,7238,1722,Salud Y Bienestar,Presencial,0,,,88,67,0.761364
2020,2021,11505,1722,Administracion De Empresas Y Derecho,Presencial,0,,,208,79,0.379808
2020,2021,12967,1722,"Ingenieria, Industria Y Construccion",Presencial,0,,,53,43,0.811321
2020,2021,14190,1722,Administracion De Empresas Y Derecho,Presencial,0,,,102,72,0.705882
2020,2021,90712,1722,Educacion,Presencial,0,,,32,16,0.5
2020,2021,91457,1722,Tecnologias De La Informacion Y La Comunicacion (Tic),Virtual,1,,,97,10,0.103093
2020,2021,91458,1722,Administracion De Empresas Y Derecho,Virtual,1,,,55,25,0.454545
2020,2021,101518,1722,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,,,101,16,0.158416
2020,2021,101519,1722,"Agropecuario, Silvicultura, Pesca Y Veterinaria",Presencial,0,,,114,3,0.026316
2020,2021,103057,1722,Administracion De Empresas Y Derecho,Virtual,1,,,16,9,0.5625
2020,2021,103058,1722,"Ciencias Sociales, Periodismo E Informacion",Virtual,1,,,11,6,0.545455
2020,2021,103059,1722,Administracion De Empresas Y Derecho,Virtual,1,,,15,10,0.666667
2020,2021,103215,1722,Administracion De Empresas Y Derecho,Virtual,1,,,45,26,0.577778
2020,2021,103444,1722,Administracion De Empresas Y Derecho,Virtual,1,,,44,24,0.545455
2020,2021,105059,1722,Administracion De Empresas Y Derecho,Presencial,0,,,30,9,0.3
2020,2021,1409,1723,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,93,37,0.397849
2020,2021,1412,1723,"Ingenieria, Industria Y Construccion",Presencial,0,,,22,9,0.409091
2020,2021,2234,1723,"Ingenieria, Industria Y Construccion",Presencial,0,,,140,92,0.657143
2020,2021,2524,1723,"Ingenieria, Industria Y Construccion",Presencial,0,,,177,116,0.655367
2020,2021,3549,1723,"Ingenieria, Industria Y Construccion",Presencial,0,,,66,35,0.530303
2020,2021,4198,1723,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,18,10,0.555556
2020,2021,10625,1723,"Ingenieria, Industria Y Construccion",Presencial,0,,,53,30,0.566038
2020,2021,15313,1723,Administracion De Empresas Y Derecho,Presencial,0,,,29,15,0.517241
2020,2021,17411,1723,Administracion De Empresas Y Derecho,Presencial,0,,,46,17,0.369565
2020,2021,52363,1723,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,63,29,0.460317
2020,2021,53912,1723,Administracion De Empresas Y Derecho,Presencial,0,,,51,28,0.54902
2020,2021,102907,1723,"Ingenieria, Industria Y Construccion",Presencial,0,,,5,4,0.8
2020,2021,1415,1724,"Ingenieria, Industria Y Construccion",Presencial,0,,,18,8,0.444444
2020,2021,2525,1724,Administracion De Empresas Y Derecho,Presencial,0,,,30,7,0.233333
2020,2021,2526,1724,Administracion De Empresas Y Derecho,Presencial,0,,,10,6,0.6
2020,2021,3252,1724,Administracion De Empresas Y Derecho,Presencial,0,,,3,2,0.666667
2020,2021,4071,1724,Salud Y Bienestar,Presencial,0,,,13,9,0.692308
2020,2021,4092,1724,"Ingenieria, Industria Y Construccion",Presencial,0,,,44,14,0.318182
2020,2021,6660,1724,Salud Y Bienestar,Presencial,0,,,44,31,0.704545
2020,2021,19741,1724,Educacion,Presencial,0,,,17,13,0.764706
2020,2021,52145,1724,Educacion,Presencial,0,,,57,14,0.245614
2020,2021,53429,1724,Administracion De Empresas Y Derecho,Presencial,0,,,22,10,0.454545
2020,2021,54016,1724,"Ciencias Sociales, Periodismo E Informacion",Presencial,0,,,86,22,0.255814
2020,2021,54123,1724,Salud Y Bienestar,Presencial,0,,,33,12,0.363636
2020,2021,101802,1724,Educacion,Presencial,0,,,23,8,0.347826
2020,2021,1771,1725,Administracion De Empresas Y Derecho,Presencial,0,,,147,74,0.503401
